interval_start,entity,low_senti,avg_senti,high_senti,num_datapoints
2019-06-03 01:38:00 UTC,#DubNation,-0.7003,0.166,0.7096,16
2019-06-03 01:44:00 UTC,#DubNation,-0.5574,0.201,0.6496,15
2019-06-03 01:28:00 UTC,#DubNation,-0.5386,-0.03,0.3987,4
2019-06-03 01:39:00 UTC,#DubNation,-0.5216,0.279,0.7911,33
2019-06-03 01:45:00 UTC,#DubNation,-0.128,0.337,0.5994,5
2019-06-03 01:35:00 UTC,#DubNation,-0.4019,0.035,0.6239,5
2019-06-03 01:46:00 UTC,#DubNation,-0.5859,0.219,0.8748,13
2019-06-03 02:00:00 UTC,#DubNation,-0.4574,-0.002,0.6259,6
2019-06-03 02:17:00 UTC,#DubNation,-0.6705,0.185,0.875,21
2019-06-03 02:21:00 UTC,#DubNation,-0.3595,0.371,0.7525,24
2019-06-03 01:37:00 UTC,#DubNation,-0.4184,0.01,0.4753,5
2019-06-03 02:19:00 UTC,#DubNation,-0.5267,0.277,0.8402,11
2019-06-03 01:43:00 UTC,#DubNation,-0.7644,0.163,0.8402,14
2019-06-03 01:30:00 UTC,#DubNation,-0.5106,0.33,0.717,10
2019-06-03 01:40:00 UTC,#DubNation,-0.2617,0.309,0.8713,10
2019-06-03 02:16:00 UTC,#DubNation,-0.7003,0.079,0.6562,25
2019-06-03 01:55:00 UTC,#DubNation,-0.7003,0.126,0.6369,18
2019-06-03 02:06:00 UTC,#DubNation,-0.6249,0.122,0.7845,32
2019-06-03 01:34:00 UTC,#DubNation,-0.7269,0.271,0.8001,9
2019-06-03 02:24:00 UTC,#DubNation,-0.7767,0.165,0.8625,22
2019-06-03 02:04:00 UTC,#DubNation,-0.7269,-0.048,0.7525,35
2019-06-03 01:29:00 UTC,#DubNation,-0.6114,0.313,0.9356,11
2019-06-03 02:23:00 UTC,#DubNation,-0.6776,0.209,0.8555,37
2019-06-03 01:53:00 UTC,#DubNation,-0.7003,0.326,0.7845,18
2019-06-03 01:48:00 UTC,#DubNation,-0.7633,0.144,0.802,36
2019-06-03 02:18:00 UTC,#DubNation,-0.7603,0.189,0.8465,32
2019-06-03 01:41:00 UTC,#DubNation,-0.5216,0.077,0.631,16
2019-06-03 01:59:00 UTC,#DubNation,-0.7494,0.002,0.743,15
2019-06-03 02:07:00 UTC,#DubNation,-0.8679,0.087,0.8442,28
2019-06-03 01:25:00 UTC,#DubNation,-0.5423,0.272,0.6696,9
2019-06-03 01:16:00 UTC,#DubNation,-0.7177,-0.201,0.5707,8
2019-06-03 03:30:00 UTC,#DubNation,-0.9313,0.092,0.906,18
2019-06-03 03:01:00 UTC,#DubNation,-0.9313,-0.031,0.9265,33
2019-06-03 02:30:00 UTC,#DubNation,-0.6671,0.131,0.6948,22
2019-06-03 03:35:00 UTC,#DubNation,-0.9313,0.072,0.9303,20
2019-06-03 02:36:00 UTC,#DubNation,-0.6174,0.068,0.765,19
2019-06-03 03:24:00 UTC,#DubNation,-0.9313,0.038,0.872,26
2019-06-03 03:05:00 UTC,#DubNation,-0.9313,0.258,0.9163,44
2019-06-03 02:52:00 UTC,#DubNation,-0.9313,0.056,0.9112,54
2019-06-03 02:40:00 UTC,#DubNation,-0.7783,-0.047,0.9035,37
2019-06-03 02:56:00 UTC,#DubNation,-0.9313,-0.088,0.8436,54
2019-06-03 02:34:00 UTC,#DubNation,-0.6808,0.188,0.8271,13
2019-06-03 03:25:00 UTC,#DubNation,-0.9313,-0.166,0.8176,29
2019-06-03 03:23:00 UTC,#DubNation,-0.9313,0.19,0.8074,19
2019-06-03 02:53:00 UTC,#DubNation,-0.9313,-0.092,0.9508,48
2019-06-03 03:12:00 UTC,#DubNation,-0.9313,0.087,0.8431,36
2019-06-03 02:55:00 UTC,#DubNation,-0.9313,-0.133,0.8555,48
2019-06-03 02:29:00 UTC,#DubNation,-0.5423,0.302,0.8555,18
2019-06-03 02:37:00 UTC,#DubNation,-0.9172,0.033,0.6908,19
2019-06-03 03:11:00 UTC,#DubNation,-0.9313,0.07,0.6992,24
2019-06-03 03:07:00 UTC,#DubNation,-0.9313,0.137,0.9367,37
2019-06-03 02:28:00 UTC,#DubNation,-0.7269,0.436,0.8625,13
2019-06-03 03:08:00 UTC,#DubNation,-0.9313,0.001,0.7901,32
2019-06-03 03:00:00 UTC,#DubNation,-0.9313,0.083,0.9589,42
2019-06-03 03:16:00 UTC,#DubNation,-0.9313,-0.185,0.7946,36
2019-06-03 03:31:00 UTC,#DubNation,-0.9313,-0.018,0.906,30
2019-06-03 03:34:00 UTC,#DubNation,-0.9313,0.248,0.906,18
2019-06-03 03:10:00 UTC,#DubNation,-0.9313,-0.109,0.9161,31
2019-06-03 02:59:00 UTC,#DubNation,-0.9313,-0.006,0.9603,51
2019-06-03 02:43:00 UTC,#DubNation,-0.6597,0.03,0.8225,7
2019-06-03 03:09:00 UTC,#DubNation,-0.9313,-0.047,0.8991,21
2019-06-03 03:20:00 UTC,#DubNation,-0.9313,0.099,0.9161,19
2019-06-03 02:46:00 UTC,#DubNation,-0.8649,0.084,0.9074,52
2019-06-03 03:29:00 UTC,#DubNation,-0.9313,-0.092,0.8478,21
2019-06-03 02:35:00 UTC,#DubNation,-0.7269,0.126,0.7104,22
2019-06-03 02:31:00 UTC,#DubNation,-0.9172,-0.364,0.4588,15
2019-06-03 03:28:00 UTC,#DubNation,-0.9313,0.348,0.906,26
2019-06-03 03:04:00 UTC,#DubNation,-0.9313,-0.038,0.9389,24
2019-06-03 03:17:00 UTC,#DubNation,-0.9313,0.101,0.8221,24
2019-06-03 03:21:00 UTC,#DubNation,-0.9313,0.052,0.8176,28
2019-06-03 02:32:00 UTC,#DubNation,-0.6174,-0.273,0.7227,17
2019-06-03 02:47:00 UTC,#DubNation,-0.9112,0.129,0.8979,47
2019-06-03 02:26:00 UTC,#DubNation,-0.7269,0.051,0.8772,18
2019-06-03 02:39:00 UTC,#DubNation,-0.6174,-0.175,0.6588,16
2019-06-03 03:27:00 UTC,#DubNation,-0.9313,0.184,0.906,26
2019-06-03 02:33:00 UTC,#DubNation,-0.9172,-0.037,0.7002,18
2019-06-03 03:33:00 UTC,#DubNation,-0.9313,-0.028,0.8118,19
2019-06-03 02:58:00 UTC,#DubNation,-0.9313,0.015,0.8143,41
2019-06-03 02:54:00 UTC,#DubNation,-0.946,-0.013,0.8442,43
2019-06-03 02:48:00 UTC,#DubNation,-0.7351,0.216,0.8666,59
2019-06-03 03:18:00 UTC,#DubNation,-0.9313,-0.083,0.8442,16
2019-06-03 02:57:00 UTC,#DubNation,-0.9313,-0.062,0.9327,37
2019-06-03 02:50:00 UTC,#DubNation,-0.9313,0.137,0.872,47
2019-06-03 03:13:00 UTC,#DubNation,-0.9313,-0.111,0.874,31
2019-06-03 03:15:00 UTC,#DubNation,-0.9313,-0.071,0.7783,29
2019-06-03 02:27:00 UTC,#DubNation,-0.9151,-0.027,0.5267,18
2019-06-03 03:06:00 UTC,#DubNation,-0.9313,0.013,0.9273,35
2019-06-03 02:38:00 UTC,#DubNation,-0.7476,0.26,0.6588,13
2019-06-03 03:22:00 UTC,#DubNation,-0.9313,0.058,0.743,19
2019-06-03 03:14:00 UTC,#DubNation,-0.9313,0.06,0.875,33
2019-06-03 02:51:00 UTC,#DubNation,-0.9313,0.223,0.8555,40
2019-06-03 02:42:00 UTC,#DubNation,-0.7964,0.042,0.8625,16
2019-06-03 02:49:00 UTC,#DubNation,-0.7906,0.215,0.8478,46
2019-06-03 03:03:00 UTC,#DubNation,-0.9313,0.304,0.8268,23
2019-06-03 02:45:00 UTC,#DubNation,-0.8109,0.363,0.8257,23
2019-06-03 03:26:00 UTC,#DubNation,-0.9313,0.135,0.906,25
2019-06-03 03:19:00 UTC,#DubNation,-0.9313,-0.212,0.5267,23
2019-06-03 03:32:00 UTC,#DubNation,-0.9313,-0.003,0.906,22
2019-06-03 02:25:00 UTC,#DubNation,-0.781,0.064,0.5499,13
2019-06-03 03:02:00 UTC,#DubNation,-0.9313,0.144,0.8555,34
2019-06-03 02:41:00 UTC,#DubNation,-0.858,0.241,0.8225,12
2019-06-03 02:44:00 UTC,#DubNation,-0.8839,-0.181,0.4767,9
2019-06-03 05:17:00 UTC,#DubNation,-0.5423,-0.025,0.4404,4
2019-06-03 04:51:00 UTC,#DubNation,-0.9313,0.035,0.8439,10
2019-06-03 05:25:00 UTC,#DubNation,-0.5423,0.363,0.6369,9
2019-06-03 05:35:00 UTC,#DubNation,-0.8684,0.093,0.7088,10
2019-06-03 05:39:00 UTC,#DubNation,-0.9313,0.29,0.6369,7
2019-06-03 05:37:00 UTC,#DubNation,-0.9313,-0.013,0.6369,13
2019-06-03 05:19:00 UTC,#DubNation,-0.4753,0.335,0.6249,9
2019-06-03 05:22:00 UTC,#DubNation,-0.9313,0.09,0.6249,12
2019-06-03 05:01:00 UTC,#DubNation,-0.4019,0.327,0.7783,7
2019-06-03 04:47:00 UTC,#DubNation,-0.9313,0.253,0.906,17
2019-06-03 05:20:00 UTC,#DubNation,-0.9313,0.044,0.8439,8
2019-06-03 05:16:00 UTC,#DubNation,0.34,0.549,0.906,6
2019-06-03 05:10:00 UTC,#DubNation,-0.9313,-0.064,0.5859,8
2019-06-03 05:31:00 UTC,#DubNation,0.2023,0.461,0.6992,7
2019-06-03 05:43:00 UTC,#DubNation,-0.9313,0.396,0.8469,8
2019-06-03 05:47:00 UTC,#DubNation,-0.9313,-0.205,0.8585,8
2019-06-03 05:38:00 UTC,#DubNation,-0.9313,-0.534,0.4199,5
2019-06-03 05:18:00 UTC,#DubNation,-0.9313,0.167,0.7639,7
2019-06-03 05:36:00 UTC,#DubNation,-0.9313,-0.09,0.5859,5
2019-06-03 05:48:00 UTC,#DubNation,-0.9313,0.193,0.6369,10
2019-06-03 05:06:00 UTC,#DubNation,-0.5423,0.161,0.5859,6
2019-06-03 05:00:00 UTC,#DubNation,-0.9313,0.308,0.6562,16
2019-06-03 05:45:00 UTC,#DubNation,-0.9313,0.316,0.5859,9
2019-06-03 05:24:00 UTC,#DubNation,-0.4019,0.258,0.5859,5
2019-06-03 05:33:00 UTC,#DubNation,-0.9313,0.016,0.6988,7
2019-06-03 05:04:00 UTC,#DubNation,-0.9313,0.151,0.7712,16
2019-06-03 05:32:00 UTC,#DubNation,-0.9313,0.104,0.5859,8
2019-06-03 05:49:00 UTC,#DubNation,0.1862,0.489,0.6696,5
2019-06-03 05:50:00 UTC,#DubNation,0.3612,0.493,0.7579,3
2019-06-03 04:55:00 UTC,#DubNation,-0.9313,0.146,0.5994,5
2019-06-03 05:11:00 UTC,#DubNation,-0.9313,0.323,0.6369,13
2019-06-03 05:14:00 UTC,#DubNation,-0.9313,-0.261,0.4588,4
2019-06-03 05:09:00 UTC,#DubNation,-0.9313,0.077,0.5859,7
2019-06-03 05:15:00 UTC,#DubNation,-0.9313,0.036,0.5994,8
2019-06-03 05:34:00 UTC,#DubNation,-0.9313,0.232,0.5859,6
2019-06-03 04:57:00 UTC,#DubNation,-0.9313,0.044,0.5859,9
2019-06-03 05:42:00 UTC,#DubNation,-0.9313,0.089,0.6124,18
2019-06-03 04:49:00 UTC,#DubNation,-0.9313,0.147,0.906,17
2019-06-03 05:44:00 UTC,#DubNation,-0.9313,0.169,0.7184,7
2019-06-03 05:54:00 UTC,#DubNation,-0.9313,0.256,0.5994,8
2019-06-03 05:41:00 UTC,#DubNation,-0.9313,-0.161,0.6369,8
2019-06-03 04:53:00 UTC,#DubNation,-0.9313,0.164,0.7027,6
2019-06-03 05:52:00 UTC,#DubNation,-0.9313,0.093,0.8555,9
2019-06-03 04:54:00 UTC,#DubNation,-0.9313,-0.084,0.9217,10
2019-06-03 05:07:00 UTC,#DubNation,0.2263,0.523,0.7579,3
2019-06-03 05:27:00 UTC,#DubNation,-0.9313,0.458,0.7579,9
2019-06-03 05:03:00 UTC,#DubNation,-0.7506,0.267,0.906,11
2019-06-03 05:46:00 UTC,#DubNation,-0.9313,-0.581,0.6369,6
2019-06-03 05:21:00 UTC,#DubNation,-0.9313,0.123,0.7951,11
2019-06-03 05:05:00 UTC,#DubNation,-0.9313,-0.177,0.5719,10
2019-06-03 04:50:00 UTC,#DubNation,-0.9313,-0.006,0.6892,11
2019-06-03 05:08:00 UTC,#DubNation,-0.9313,0.288,0.8439,8
2019-06-03 04:56:00 UTC,#DubNation,-0.9313,0.023,0.4588,7
2019-06-03 05:23:00 UTC,#DubNation,-0.9313,0.119,0.5859,12
2019-06-03 04:59:00 UTC,#DubNation,0.1531,0.615,0.8871,7
2019-06-03 05:29:00 UTC,#DubNation,-0.9313,-0.035,0.6739,12
2019-06-03 05:51:00 UTC,#DubNation,-0.9313,-0.044,0.6369,13
2019-06-03 05:56:00 UTC,#DubNation,-0.9313,-0.096,0.7525,13
2019-06-03 05:26:00 UTC,#DubNation,-0.5423,0.371,0.6369,11
2019-06-03 04:52:00 UTC,#DubNation,-0.9337,-0.231,0.4767,6
2019-06-03 05:30:00 UTC,#DubNation,-0.9313,0.208,0.6369,11
2019-06-03 05:40:00 UTC,#DubNation,-0.5423,0.144,0.8219,7
2019-06-03 05:55:00 UTC,#DubNation,-0.9313,0.043,0.6739,13
2019-06-03 05:12:00 UTC,#DubNation,-0.6808,0.333,0.7741,5
2019-06-03 04:58:00 UTC,#DubNation,-0.34,0.377,0.6249,8
2019-06-03 05:02:00 UTC,#DubNation,-0.6151,0.405,0.8305,14
2019-06-03 05:28:00 UTC,#DubNation,0.4215,0.612,0.7579,10
2019-06-03 04:48:00 UTC,#DubNation,-0.9313,-0.064,0.5859,7
2019-06-03 05:53:00 UTC,#DubNation,-0.5267,0.294,0.5859,5
2019-06-03 05:13:00 UTC,#DubNation,-0.9313,-0.288,0.5859,7
2019-06-03 03:54:00 UTC,#DubNation,-0.9313,0.274,0.7243,21
2019-06-03 04:27:00 UTC,#DubNation,-0.9313,0.073,0.9261,9
2019-06-03 04:31:00 UTC,#DubNation,-0.9313,0.149,0.7089,19
2019-06-03 03:39:00 UTC,#DubNation,-0.9313,-0.048,0.7284,16
2019-06-03 03:59:00 UTC,#DubNation,-0.9313,0.161,0.7284,23
2019-06-03 04:38:00 UTC,#DubNation,-0.9313,0.396,0.8439,14
2019-06-03 04:17:00 UTC,#DubNation,-0.9313,0.081,0.906,18
2019-06-03 04:09:00 UTC,#DubNation,-0.9313,0.007,0.6988,16
2019-06-03 04:40:00 UTC,#DubNation,-0.5754,0.015,0.6166,11
2019-06-03 03:49:00 UTC,#DubNation,-0.7184,0.411,0.5859,44
2019-06-03 03:56:00 UTC,#DubNation,-0.7184,0.397,0.8264,29
2019-06-03 03:43:00 UTC,#DubNation,-0.9313,0.171,0.906,21
2019-06-03 04:11:00 UTC,#DubNation,-0.9313,-0.002,0.6988,23
2019-06-03 04:07:00 UTC,#DubNation,-0.9313,0.295,0.8531,28
2019-06-03 03:47:00 UTC,#DubNation,-0.9313,0.393,0.906,50
2019-06-03 04:15:00 UTC,#DubNation,-0.4019,0.314,0.8462,13
2019-06-03 04:33:00 UTC,#DubNation,-0.9313,0.357,0.906,15
2019-06-03 03:46:00 UTC,#DubNation,-0.9313,0.388,0.906,61
2019-06-03 03:48:00 UTC,#DubNation,-0.9313,0.272,0.5859,30
2019-06-03 03:45:00 UTC,#DubNation,-0.9313,-0.116,0.6468,25
2019-06-03 04:29:00 UTC,#DubNation,-0.9313,0.148,0.7906,13
2019-06-03 03:40:00 UTC,#DubNation,-0.9313,0.009,0.7951,18
2019-06-03 04:35:00 UTC,#DubNation,-0.9313,-0.013,0.6152,10
2019-06-03 04:30:00 UTC,#DubNation,-0.9313,0.028,0.7951,21
2019-06-03 04:37:00 UTC,#DubNation,-0.9313,-0.142,0.8172,14
2019-06-03 04:41:00 UTC,#DubNation,-0.9313,0.155,0.836,15
2019-06-03 03:51:00 UTC,#DubNation,-0.9313,0.204,0.6124,32
2019-06-03 03:36:00 UTC,#DubNation,-0.9313,0.315,0.906,11
2019-06-03 04:03:00 UTC,#DubNation,-0.6808,0.115,0.5859,13
2019-06-03 04:24:00 UTC,#DubNation,-0.9313,0.218,0.9325,17
2019-06-03 03:57:00 UTC,#DubNation,-0.9313,0.276,0.802,31
2019-06-03 04:13:00 UTC,#DubNation,-0.6174,0.36,0.5859,13
2019-06-03 03:58:00 UTC,#DubNation,-0.9313,0.366,0.765,35
2019-06-03 04:28:00 UTC,#DubNation,-0.9313,0.312,0.9261,13
2019-06-03 04:19:00 UTC,#DubNation,-0.6808,0.436,0.9001,15
2019-06-03 03:44:00 UTC,#DubNation,-0.9313,0.062,0.6239,20
2019-06-03 04:05:00 UTC,#DubNation,-0.9313,0.073,0.7351,24
2019-06-03 03:52:00 UTC,#DubNation,-0.6174,0.37,0.8689,33
2019-06-03 03:42:00 UTC,#DubNation,-0.9313,0.177,0.6124,12
2019-06-03 04:25:00 UTC,#DubNation,-0.7184,0.265,0.7959,18
2019-06-03 04:32:00 UTC,#DubNation,-0.9449,0.036,0.5994,14
2019-06-03 04:23:00 UTC,#DubNation,-0.9313,0.163,0.7951,15
2019-06-03 04:22:00 UTC,#DubNation,-0.9313,-0.055,0.8689,15
2019-06-03 04:39:00 UTC,#DubNation,-0.6174,0.402,0.8625,8
2019-06-03 04:18:00 UTC,#DubNation,-0.7269,0.364,0.743,19
2019-06-03 03:53:00 UTC,#DubNation,-0.7184,0.431,0.9439,31
2019-06-03 03:38:00 UTC,#DubNation,-0.9313,-0.026,0.8456,22
2019-06-03 04:12:00 UTC,#DubNation,-0.9313,0.189,0.906,18
2019-06-03 03:41:00 UTC,#DubNation,-0.9313,-0.154,0.906,14
2019-06-03 04:16:00 UTC,#DubNation,-0.9313,-0.153,0.8176,18
2019-06-03 04:21:00 UTC,#DubNation,-0.9313,0.333,0.8893,15
2019-06-03 03:50:00 UTC,#DubNation,-0.9313,0.355,0.5859,34
2019-06-03 04:10:00 UTC,#DubNation,-0.9313,0.266,0.906,24
2019-06-03 04:06:00 UTC,#DubNation,-0.9313,0.164,0.906,23
2019-06-03 04:42:00 UTC,#DubNation,-0.9313,0.008,0.906,10
2019-06-03 04:46:00 UTC,#DubNation,-0.9313,0.173,0.5859,7
2019-06-03 04:04:00 UTC,#DubNation,-0.9313,0.222,0.7906,21
2019-06-03 04:45:00 UTC,#DubNation,-0.9313,0.295,0.906,12
2019-06-03 04:08:00 UTC,#DubNation,-0.9313,0.243,0.906,19
2019-06-03 04:00:00 UTC,#DubNation,-0.9313,0.437,0.7506,23
2019-06-03 04:26:00 UTC,#DubNation,-0.9313,0.195,0.7089,22
2019-06-03 04:43:00 UTC,#DubNation,-0.1725,0.439,0.8871,5
2019-06-03 04:01:00 UTC,#DubNation,-0.9313,0.343,0.8331,23
2019-06-03 03:55:00 UTC,#DubNation,0.0258,0.503,0.9325,17
2019-06-03 04:02:00 UTC,#DubNation,-0.9313,0.257,0.784,30
2019-06-03 04:34:00 UTC,#DubNation,-0.7184,0.333,0.906,14
2019-06-03 04:20:00 UTC,#DubNation,-0.9313,0.329,0.9098,16
2019-06-03 03:37:00 UTC,#DubNation,-0.9313,-0.363,0.5826,7
2019-06-03 04:44:00 UTC,#DubNation,-0.9313,0.271,0.8871,16
2019-06-03 04:14:00 UTC,#DubNation,-0.9313,0.248,0.743,22
2019-06-03 04:36:00 UTC,#DubNation,-0.1725,0.418,0.802,14
2019-06-03 07:39:00 UTC,#DubNation,0.5411,0.564,0.5859,2
2019-06-03 07:33:00 UTC,#DubNation,-0.3182,0.369,0.7506,4
2019-06-03 07:25:00 UTC,#DubNation,0.2263,0.391,0.5859,3
2019-06-03 07:36:00 UTC,#DubNation,0.4215,0.533,0.5927,3
2019-06-03 07:31:00 UTC,#DubNation,0.4215,0.474,0.5267,2
2019-06-03 07:52:00 UTC,#DubNation,-0.9313,-0.085,0.5081,5
2019-06-03 07:12:00 UTC,#DubNation,-0.9313,-0.173,0.5859,2
2019-06-03 07:32:00 UTC,#DubNation,0.658,0.658,0.658,1
2019-06-03 07:53:00 UTC,#DubNation,0.34,0.482,0.5994,3
2019-06-03 07:26:00 UTC,#DubNation,0.5994,0.599,0.5994,1
2019-06-03 07:37:00 UTC,#DubNation,0.3182,0.509,0.6239,3
2019-06-03 08:12:00 UTC,#DubNation,0.3182,0.481,0.906,4
2019-06-03 08:20:00 UTC,#DubNation,-0.4215,0.089,0.5994,2
2019-06-03 07:29:00 UTC,#DubNation,0.7525,0.752,0.7525,1
2019-06-03 07:20:00 UTC,#DubNation,-0.7184,-0.718,-0.7184,1
2019-06-03 07:16:00 UTC,#DubNation,-0.9313,-0.931,-0.9313,3
2019-06-03 07:41:00 UTC,#DubNation,0.5994,0.606,0.6124,2
2019-06-03 07:59:00 UTC,#DubNation,-0.9313,0.06,0.5859,4
2019-06-03 07:46:00 UTC,#DubNation,0.3612,0.563,0.743,3
2019-06-03 07:48:00 UTC,#DubNation,-0.9313,-0.195,0.7525,9
2019-06-03 07:51:00 UTC,#DubNation,-0.5411,0.128,0.5859,3
2019-06-03 07:14:00 UTC,#DubNation,0.3612,0.456,0.5859,6
2019-06-03 07:24:00 UTC,#DubNation,-0.4019,0.218,0.5859,5
2019-06-03 08:05:00 UTC,#DubNation,-0.9313,-0.212,0.4574,4
2019-06-03 07:40:00 UTC,#DubNation,-0.5423,0.184,0.5859,3
2019-06-03 07:34:00 UTC,#DubNation,-0.1725,-0.172,-0.1725,1
2019-06-03 07:58:00 UTC,#DubNation,-0.9313,0.121,0.7525,5
2019-06-03 08:06:00 UTC,#DubNation,0.4767,0.477,0.4767,1
2019-06-03 07:17:00 UTC,#DubNation,0.5859,0.586,0.5859,1
2019-06-03 08:00:00 UTC,#DubNation,0.3182,0.465,0.6124,2
2019-06-03 08:18:00 UTC,#DubNation,-0.9313,-0.463,0.6093,5
2019-06-03 07:54:00 UTC,#DubNation,-0.9313,-0.01,0.6369,5
2019-06-03 08:11:00 UTC,#DubNation,-0.9313,-0.426,0.5859,3
2019-06-03 07:23:00 UTC,#DubNation,-0.128,-0.128,-0.128,1
2019-06-03 08:15:00 UTC,#DubNation,-0.9313,-0.275,0.5081,3
2019-06-03 08:19:00 UTC,#DubNation,-0.9313,-0.173,0.5859,2
2019-06-03 08:01:00 UTC,#DubNation,0.6369,0.74,0.8439,2
2019-06-03 07:18:00 UTC,#DubNation,-0.9313,-0.173,0.5859,2
2019-06-03 08:14:00 UTC,#DubNation,-0.5423,0.043,0.7003,5
2019-06-03 07:56:00 UTC,#DubNation,-0.6808,0.053,0.6124,6
2019-06-03 07:28:00 UTC,#DubNation,-0.9313,-0.135,0.5859,5
2019-06-03 08:10:00 UTC,#DubNation,0.4215,0.504,0.5859,2
2019-06-03 07:47:00 UTC,#DubNation,0.5574,0.557,0.5574,1
2019-06-03 07:57:00 UTC,#DubNation,-0.4215,0.233,0.5859,5
2019-06-03 07:30:00 UTC,#DubNation,0.906,0.906,0.906,1
2019-06-03 07:44:00 UTC,#DubNation,-0.9313,-0.426,0.5859,3
2019-06-03 07:15:00 UTC,#DubNation,-0.128,0.31,0.5081,4
2019-06-03 07:35:00 UTC,#DubNation,0.4588,0.688,0.9163,2
2019-06-03 07:10:00 UTC,#DubNation,0.5081,0.508,0.5081,1
2019-06-03 08:09:00 UTC,#DubNation,0.4019,0.402,0.4019,1
2019-06-03 07:38:00 UTC,#DubNation,-0.9313,0.025,0.5859,3
2019-06-03 07:49:00 UTC,#DubNation,-0.9313,-0.359,0.2235,4
2019-06-03 07:21:00 UTC,#DubNation,-0.9313,0.112,0.6369,5
2019-06-03 07:19:00 UTC,#DubNation,0.5859,0.586,0.5859,1
2019-06-03 07:11:00 UTC,#DubNation,-0.9313,-0.082,0.6884,6
2019-06-03 08:02:00 UTC,#DubNation,-0.09,0.58,0.906,4
2019-06-03 07:13:00 UTC,#DubNation,-0.4019,0.016,0.5081,4
2019-06-03 08:16:00 UTC,#DubNation,-0.9313,0.303,0.8851,4
2019-06-03 07:55:00 UTC,#DubNation,0.3612,0.509,0.7089,3
2019-06-03 07:27:00 UTC,#DubNation,0.4574,0.522,0.5859,2
2019-06-03 07:45:00 UTC,#DubNation,0.5994,0.753,0.906,2
2019-06-03 07:42:00 UTC,#DubNation,0.2263,0.384,0.5411,2
2019-06-03 07:43:00 UTC,#DubNation,-0.9313,0.222,0.906,3
2019-06-03 08:45:00 UTC,#DubNation,0.8851,0.885,0.8851,1
2019-06-03 08:34:00 UTC,#DubNation,-0.9313,0.2,0.6369,4
2019-06-03 08:47:00 UTC,#DubNation,0.7297,0.73,0.7297,1
2019-06-03 08:42:00 UTC,#DubNation,-0.9313,0.008,0.4404,4
2019-06-03 08:51:00 UTC,#DubNation,-0.9313,-0.237,0.4574,2
2019-06-03 08:22:00 UTC,#DubNation,-0.4019,-0.402,-0.4019,1
2019-06-03 08:57:00 UTC,#DubNation,0.7783,0.778,0.7783,1
2019-06-03 08:38:00 UTC,#DubNation,-0.9313,-0.361,0.5859,5
2019-06-03 08:52:00 UTC,#DubNation,0.5859,0.586,0.5859,1
2019-06-03 08:25:00 UTC,#DubNation,0.3612,0.361,0.3612,1
2019-06-03 09:00:00 UTC,#DubNation,0.5859,0.638,0.6908,2
2019-06-03 08:35:00 UTC,#DubNation,0.906,0.906,0.906,1
2019-06-03 08:53:00 UTC,#DubNation,-0.6808,0.075,0.8306,2
2019-06-03 08:50:00 UTC,#DubNation,0.5859,0.586,0.5859,1
2019-06-03 08:26:00 UTC,#DubNation,0.4215,0.504,0.5859,2
2019-06-03 08:58:00 UTC,#DubNation,-0.9313,-0.054,0.8225,2
2019-06-03 08:37:00 UTC,#DubNation,-0.7184,0.096,0.5859,3
2019-06-03 08:54:00 UTC,#DubNation,-0.9313,-0.135,0.8225,3
2019-06-03 08:27:00 UTC,#DubNation,-0.9313,-0.931,-0.9313,1
2019-06-03 08:30:00 UTC,#DubNation,0.4019,0.501,0.5994,2
2019-06-03 08:43:00 UTC,#DubNation,-0.6808,0.231,0.7783,4
2019-06-03 08:55:00 UTC,#DubNation,0.34,0.575,0.8091,2
2019-06-03 08:44:00 UTC,#DubNation,-0.9313,-0.008,0.6597,7
2019-06-03 08:48:00 UTC,#DubNation,0.5859,0.708,0.8306,2
2019-06-03 08:21:00 UTC,#DubNation,0.25,0.379,0.5081,2
2019-06-03 08:59:00 UTC,#DubNation,-0.9313,-0.931,-0.9313,1
2019-06-03 08:33:00 UTC,#DubNation,-0.9313,-0.24,0.5081,3
2019-06-03 08:23:00 UTC,#DubNation,0.5859,0.586,0.5859,2
2019-06-03 08:46:00 UTC,#DubNation,0.4215,0.44,0.4588,2
2019-06-03 08:32:00 UTC,#DubNation,-0.7284,0.341,0.8893,6
2019-06-03 08:24:00 UTC,#DubNation,-0.2808,0.281,0.6249,4
2019-06-03 08:31:00 UTC,#DubNation,-0.9313,-0.204,0.6239,4
2019-06-03 08:36:00 UTC,#DubNation,0.296,0.441,0.5859,2
2019-06-03 08:41:00 UTC,#DubNation,0.5081,0.508,0.5081,1
2019-06-03 06:18:00 UTC,#DubNation,-0.9313,-0.022,0.4574,7
2019-06-03 06:37:00 UTC,#DubNation,-0.9313,0.081,0.8465,6
2019-06-03 06:46:00 UTC,#DubNation,-0.9313,-0.158,0.4939,4
2019-06-03 06:05:00 UTC,#DubNation,-0.9313,0.322,0.5994,6
2019-06-03 07:07:00 UTC,#DubNation,-0.5423,0.147,0.836,2
2019-06-03 06:35:00 UTC,#DubNation,0.2235,0.224,0.2235,1
2019-06-03 06:58:00 UTC,#DubNation,-0.9313,-0.55,-0.3182,3
2019-06-03 06:10:00 UTC,#DubNation,-0.9313,-0.931,-0.9313,2
2019-06-03 06:24:00 UTC,#DubNation,-0.6174,0.368,0.906,5
